geogname1,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
Kara,1_analytic_mean,9184357,894,894,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9664028,4656,4656,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9131042,475,475,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9407817,2651,2651,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9425580,2790,2790,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9455845,3023,3023,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9581671,4006,4006,1,1,2477118.5,0.0,10372175.0
Kara,1_analytic_mean,9665677,4670,4670,1,1,2477118.5,0.0,10372175.0
Centrale,1_analytic_mean,9661641,4639,4639,1,1,2471017.5,0.0,12202559.0
Maritime,1_analytic_mean,10068973,7818,7818,1,1,2471017.25,0.0,11592431.0
Maritime,1_analytic_mean,9911971,6602,6602,1,1,2471017.0,0.0,12812687.0
Plateaux,1_analytic_mean,10301246,9645,9645,1,1,2464916.25,0.0,6101279.0
Kara,1_analytic_mean,10171658,8624,8624,1,1,2464916.0,0.0,10982303.0
Plateaux,1_analytic_mean,10154303,8492,8492,1,1,2464916.0,0.0,11592431.0
Savanes,1_analytic_mean,9350506,2198,2198,1,1,2458814.75,0.0,8541791.0
Plateaux,1_analytic_mean,10068118,7812,7812,1,1,2452713.5,0.0,9762047.0
Kara,1_analytic_mean,9283974,1677,1677,1,1,2452713.5,0.0,9762047.0
Plateaux,1_analytic_mean,10309792,9711,9711,1,1,2452713.5,0.0,9762047.0
Plateaux,1_analytic_mean,9410520,2671,2671,1,1,2452713.5,0.0,9762047.0
Kara,1_analytic_mean,10310121,9714,9714,1,1,2452713.5,0.0,10982303.0
Kara,1_analytic_mean,10029652,7513,7513,1,1,2452713.5,0.0,9151919.0
Kara,1_analytic_mean,9694656,4901,4901,1,1,2452713.5,0.0,9762047.0
Kara,1_analytic_mean,9485714,3252,3252,1,1,2452713.5,0.0,9151919.0
Maritime,1_analytic_mean,10237794,9149,9149,1,1,2452713.0,0.0,13422815.0
Savanes,1_analytic_mean,9126514,438,438,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9354153,2228,2228,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9510600,3447,3447,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10152408,8477,8477,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9391511,2523,2523,1,1,2446612.5,0.0,6101279.0
Centrale,1_analytic_mean,9679936,4784,4784,1,1,2446612.5,0.0,12202559.0
Savanes,1_analytic_mean,9733675,5205,5205,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10237963,9150,9150,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10333792,9901,9901,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9380833,2439,2439,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9410787,2674,2674,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9632637,4409,4409,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10088929,7974,7974,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10148880,8449,8449,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9759507,5410,5410,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9825542,5922,5922,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9903361,6534,6534,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,10113820,8169,8169,1,1,2446612.5,0.0,6101279.0
Centrale,1_analytic_mean,9754127,5369,5369,1,1,2446612.5,0.0,12202559.0
Savanes,1_analytic_mean,10138050,8362,8362,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9233034,1276,1276,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9785384,5612,5612,1,1,2446612.5,0.0,6101279.0
Savanes,1_analytic_mean,9929203,6731,6731,1,1,2446612.5,0.0,6101279.0
Kara,1_analytic_mean,10051480,7683,7683,1,1,2446612.25,0.0,10982303.0
Centrale,1_analytic_mean,10056395,7722,7722,1,1,2440511.25,0.0,12812687.0
Maritime,1_analytic_mean,10222223,9025,9025,1,1,2440511.0,0.0,12812687.0
Savanes,1_analytic_mean,9270593,1570,1570,1,1,2434409.75,0.0,9762047.0
Savanes,1_analytic_mean,10274623,9439,9439,1,1,2434409.75,0.0,9762047.0
Savanes,1_analytic_mean,9356916,2249,2249,1,1,2428308.5,0.0,12202559.0
Maritime,1_analytic_mean,9926906,6715,6715,1,1,2428308.5,0.0,12812687.0
Kara,1_analytic_mean,9526220,3572,3572,1,1,2428308.5,0.0,12202559.0
Savanes,1_analytic_mean,10000995,7286,7286,1,1,2428308.5,0.0,11592431.0
Maritime,1_analytic_mean,9983930,7158,7158,1,1,2428308.5,0.0,12812687.0
Savanes,1_analytic_mean,10145136,8419,8419,1,1,2428308.5,0.0,11592431.0
Plateaux,1_analytic_mean,9396552,2564,2564,1,1,2416106.25,0.0,8541791.0
Plateaux,1_analytic_mean,9097097,208,208,1,1,2416106.25,0.0,8541791.0
Plateaux,1_analytic_mean,10070294,7828,7828,1,1,2416106.25,0.0,8541791.0
Centrale,1_analytic_mean,9918481,6651,6651,1,1,2416106.0,0.0,10372175.0
Centrale,1_analytic_mean,10326904,9846,9846,1,1,2416106.0,0.0,10372175.0
Centrale,1_analytic_mean,9721150,5107,5107,1,1,2416106.0,0.0,10372175.0
Centrale,1_analytic_mean,9082118,90,90,1,1,2416106.0,0.0,10372175.0
Centrale,1_analytic_mean,10282107,9494,9494,1,1,2416106.0,0.0,10372175.0
Centrale,1_analytic_mean,10247560,9226,9226,1,1,2416106.0,0.0,10372175.0
Maritime,1_analytic_mean,9105748,274,274,1,1,2416105.75,0.0,10982303.0
Plateaux,1_analytic_mean,9965588,7017,7017,1,1,2410004.5,0.0,7321535.0
Centrale,1_analytic_mean,9818420,5867,5867,1,1,2403903.5,0.0,10372175.0
Centrale,1_analytic_mean,10185625,8736,8736,1,1,2403903.5,0.0,10372175.0
Kara,1_analytic_mean,9132069,483,483,1,1,2397801.75,0.0,10982303.0
Kara,1_analytic_mean,9546910,3732,3732,1,1,2397801.75,0.0,10982303.0
Kara,1_analytic_mean,9688291,4850,4850,1,1,2397801.75,0.0,10982303.0
Kara,1_analytic_mean,9395583,2556,2556,1,1,2397801.75,0.0,10982303.0
Maritime,1_analytic_mean,9138406,533,533,1,1,2391701.0,0.0,10372175.0
Centrale,1_analytic_mean,9463859,3085,3085,1,1,2391700.75,0.0,10982303.0
Centrale,1_analytic_mean,9416243,2718,2718,1,1,2391700.75,0.0,10982303.0
Centrale,1_analytic_mean,10076745,7876,7876,1,1,2391700.75,0.0,10982303.0
Maritime,1_analytic_mean,9895329,6471,6471,1,1,2385599.75,0.0,10982303.0
Kara,1_analytic_mean,9264941,1526,1526,1,1,2385599.5,0.0,9762047.0
Kara,1_analytic_mean,9745292,5300,5300,1,1,2385599.5,0.0,9762047.0
Plateaux,1_analytic_mean,9687038,4840,4840,1,1,2385599.5,0.0,8541791.0
Kara,1_analytic_mean,9627533,4370,4370,1,1,2385599.25,0.0,10982303.0
Maritime,1_analytic_mean,10341370,9960,9960,1,1,2385599.0,0.0,12202559.0
Maritime,1_analytic_mean,10002400,7298,7298,1,1,2379498.5,0.0,9762047.0
Centrale,1_analytic_mean,10074460,7859,7859,1,1,2379498.5,0.0,11592431.0
Maritime,1_analytic_mean,10194275,8804,8804,1,1,2379498.5,0.0,9762047.0
Maritime,1_analytic_mean,10213972,8960,8960,1,1,2379498.5,0.0,9762047.0
Centrale,1_analytic_mean,9770786,5499,5499,1,1,2379498.5,0.0,11592431.0
Maritime,1_analytic_mean,10172750,8633,8633,1,1,2379498.5,0.0,9762047.0
Maritime,1_analytic_mean,9285122,1685,1685,1,1,2379498.5,0.0,9762047.0
Maritime,1_analytic_mean,9885451,6393,6393,1,1,2379498.5,0.0,9762047.0
Centrale,1_analytic_mean,9838163,6023,6023,1,1,2379498.5,0.0,11592431.0
Kara,1_analytic_mean,9920219,6664,6664,1,1,2379498.25,0.0,10982303.0
Savanes,1_analytic_mean,9276070,1613,1613,1,1,2373397.0,0.0,6101279.0
Centrale,1_analytic_mean,9822795,5902,5902,1,1,2373397.0,0.0,12202559.0
Centrale,1_analytic_mean,9415715,2714,2714,1,1,2373397.0,0.0,12202559.0
Centrale,1_analytic_mean,9703353,4968,4968,1,1,2373397.0,0.0,12202559.0
Savanes,1_analytic_mean,10345175,9988,9988,1,1,2373397.0,0.0,6101279.0
Centrale,1_analytic_mean,9758440,5402,5402,1,1,2373397.0,0.0,12202559.0
Centrale,1_analytic_mean,9436717,2875,2875,1,1,2373397.0,0.0,12202559.0
Savanes,1_analytic_mean,10031513,7526,7526,1,1,2373397.0,0.0,6101279.0
Savanes,1_analytic_mean,10153369,8485,8485,1,1,2367296.0,0.0,9151919.0
Savanes,1_analytic_mean,9386566,2484,2484,1,1,2367296.0,0.0,9151919.0
Savanes,1_analytic_mean,9920921,6670,6670,1,1,2367296.0,0.0,9151919.0
Savanes,1_analytic_mean,9295393,1764,1764,1,1,2367295.75,0.0,10372175.0
Savanes,1_analytic_mean,10154303,8492,8492,1,1,2367295.75,0.0,10372175.0
Savanes,1_analytic_mean,9679936,4784,4784,1,1,2367295.5,0.0,9762047.0
Savanes,1_analytic_mean,9600388,4157,4157,1,1,2361194.5,0.0,12202559.0
Savanes,1_analytic_mean,9798459,5712,5712,1,1,2361194.5,0.0,12202559.0
Savanes,1_analytic_mean,9499394,3361,3361,1,1,2361194.5,0.0,12202559.0
Savanes,1_analytic_mean,9589711,4069,4069,1,1,2361194.5,0.0,11592431.0
Centrale,1_analytic_mean,9625110,4351,4351,1,1,2361194.5,0.0,12812687.0
Savanes,1_analytic_mean,10053113,7696,7696,1,1,2361194.5,0.0,12202559.0
Savanes,1_analytic_mean,9221322,1183,1183,1,1,2361194.5,0.0,12202559.0
Maritime,1_analytic_mean,9335214,2080,2080,1,1,2361194.5,0.0,12812687.0
Plateaux,1_analytic_mean,9726628,5151,5151,1,1,2348992.0,0.0,14032943.0
Plateaux,1_analytic_mean,9834411,5993,5993,1,1,2348992.0,0.0,15253199.0
Centrale,1_analytic_mean,9595995,4120,4120,1,1,2348992.0,0.0,9762047.0
Centrale,1_analytic_mean,10009785,7357,7357,1,1,2348992.0,0.0,9762047.0
Centrale,1_analytic_mean,9410702,2673,2673,1,1,2348992.0,0.0,9762047.0
Centrale,1_analytic_mean,9765310,5455,5455,1,1,2348992.0,0.0,9762047.0
Centrale,1_analytic_mean,9371370,2365,2365,1,1,2348992.0,0.0,9762047.0
Plateaux,1_analytic_mean,9098811,222,222,1,1,2348991.5,0.0,15863327.0
Maritime,1_analytic_mean,9834663,5995,5995,1,1,2342890.5,0.0,12202559.0
Maritime,1_analytic_mean,10109343,8135,8135,1,1,2342890.5,0.0,12202559.0
Centrale,1_analytic_mean,9967200,7030,7030,1,1,2336789.5,0.0,10982303.0
Kara,1_analytic_mean,9730455,5181,5181,1,1,2336789.25,0.0,10982303.0
Plateaux,1_analytic_mean,9300794,1806,1806,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,10152207,8475,8475,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9325306,2002,2002,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,10027224,7494,7494,1,1,2330688.0,0.0,10372175.0
Plateaux,1_analytic_mean,10039422,7587,7587,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,10081834,7916,7916,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9860546,6197,6197,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,10202955,8874,8874,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9267667,1546,1546,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9495441,3330,3330,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9717588,5078,5078,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9753974,5368,5368,1,1,2330688.0,0.0,10372175.0
Plateaux,1_analytic_mean,10239291,9162,9162,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9556527,3807,3807,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,10084874,7940,7940,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9317347,1937,1937,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9413559,2695,2695,1,1,2330688.0,0.0,7321535.0
Plateaux,1_analytic_mean,9695129,4904,4904,1,1,2330688.0,0.0,7321535.0
Kara,1_analytic_mean,9306569,1853,1853,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,9804459,5759,5759,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,9864776,6230,6230,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,9157061,678,678,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,10123023,8242,8242,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,9477087,3186,3186,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,9376376,2405,2405,1,1,2330687.75,0.0,10372175.0
Kara,1_analytic_mean,10144982,8418,8418,1,1,2330687.75,0.0,10372175.0
Centrale,1_analytic_mean,10310121,9714,9714,1,1,2324587.0,0.0,10372175.0
Centrale,1_analytic_mean,9886869,6405,6405,1,1,2324586.5,0.0,11592431.0
Kara,1_analytic_mean,9109293,302,302,1,1,2318485.5,0.0,9151919.0
Plateaux,1_analytic_mean,9229931,1250,1250,1,1,2318485.5,0.0,6101279.0
Plateaux,1_analytic_mean,9385653,2476,2476,1,1,2318485.5,0.0,6101279.0
Plateaux,1_analytic_mean,9883677,6379,6379,1,1,2318485.5,0.0,6101279.0
Plateaux,1_analytic_mean,10214511,8964,8964,1,1,2318485.5,0.0,6101279.0
Kara,1_analytic_mean,9387419,2490,2490,1,1,2318485.5,0.0,9151919.0
Plateaux,1_analytic_mean,9609137,4224,4224,1,1,2318485.5,0.0,6101279.0
Kara,1_analytic_mean,9958450,6960,6960,1,1,2318485.5,0.0,9151919.0
Plateaux,1_analytic_mean,9311820,1894,1894,1,1,2318485.5,0.0,6101279.0
Plateaux,1_analytic_mean,9983356,7153,7153,1,1,2318485.5,0.0,6101279.0
Kara,1_analytic_mean,9252933,1432,1432,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9211910,1107,1107,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9715509,5063,5063,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9218103,1158,1158,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,10178043,8675,8675,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9219986,1173,1173,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9783615,5598,5598,1,1,2318485.25,0.0,10982303.0
Kara,1_analytic_mean,9491922,3302,3302,1,1,2318485.25,0.0,10982303.0
Centrale,1_analytic_mean,10276095,9449,9449,1,1,2312384.5,0.0,11592431.0
Centrale,1_analytic_mean,10088929,7974,7974,1,1,2312384.0,0.0,10982303.0
Centrale,1_analytic_mean,10050684,7677,7677,1,1,2306283.0,0.0,12202559.0
Plateaux,1_analytic_mean,9199815,1016,1016,1,1,2306283.0,0.0,6711407.0
Centrale,1_analytic_mean,9309120,1873,1873,1,1,2306283.0,0.0,11592431.0
Savanes,1_analytic_mean,9975585,7096,7096,1,1,2300181.75,0.0,9762047.0
Savanes,1_analytic_mean,10311035,9722,9722,1,1,2300181.75,0.0,9762047.0
Savanes,1_analytic_mean,9177898,843,843,1,1,2300181.5,0.0,6101279.0
Savanes,1_analytic_mean,9263759,1516,1516,1,1,2300181.5,0.0,6101279.0
Savanes,1_analytic_mean,9749275,5332,5332,1,1,2300181.5,0.0,6101279.0
Savanes,1_analytic_mean,9468200,3119,3119,1,1,2294080.5,0.0,13422815.0
Savanes,1_analytic_mean,9504670,3402,3402,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9534587,3638,3638,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9912186,6604,6604,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9990895,7210,7210,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,10032915,7537,7537,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9181553,871,871,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9319950,1959,1959,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9769092,5485,5485,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9799363,5720,5720,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9841109,6044,6044,1,1,2294080.5,0.0,11592431.0
Centrale,1_analytic_mean,9518098,3508,3508,1,1,2294080.5,0.0,10982303.0
Savanes,1_analytic_mean,9710159,5019,5019,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9561114,3843,3843,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9831964,5972,5972,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9987337,7183,7183,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9310996,1887,1887,1,1,2294080.5,0.0,11592431.0
Savanes,1_analytic_mean,9593194,4097,4097,1,1,2294080.5,0.0,11592431.0
Plateaux,1_analytic_mean,9452379,2996,2996,1,1,2294080.25,0.0,9151919.0
Plateaux,1_analytic_mean,10317913,9775,9775,1,1,2294080.0,0.0,10372175.0
Maritime,1_analytic_mean,9179082,852,852,1,1,2294080.0,0.0,14643071.0
Plateaux,1_analytic_mean,9502757,3388,3388,1,1,2281878.25,0.0,7931663.0
Plateaux,1_analytic_mean,9749275,5332,5332,1,1,2281878.25,0.0,7931663.0
Centrale,1_analytic_mean,9354074,2227,2227,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9582963,4016,4016,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9091440,162,162,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9169167,773,773,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9289668,1718,1718,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9926618,6712,6712,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9525086,3562,3562,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9184282,893,893,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,10048139,7655,7655,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9335128,2079,2079,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,9587227,4049,4049,1,1,2281878.0,0.0,9762047.0
Centrale,1_analytic_mean,10217793,8990,8990,1,1,2281878.0,0.0,9762047.0
Maritime,1_analytic_mean,9553537,3784,3784,1,1,2281877.25,0.0,10372175.0
Centrale,1_analytic_mean,9236147,1300,1300,1,1,2269675.5,0.0,10372175.0
Plateaux,1_analytic_mean,10344315,9982,9982,1,1,2263574.0,0.0,10982303.0
Plateaux,1_analytic_mean,10343560,9977,9977,1,1,2263574.0,0.0,10372175.0
Centrale,1_analytic_mean,9384203,2465,2465,1,1,2257473.0,0.0,10372175.0
Centrale,1_analytic_mean,9414312,2702,2702,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,9534519,3637,3637,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,9925507,6705,6705,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,9123715,416,416,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,9166490,751,751,1,1,2257472.5,0.0,11592431.0
Centrale,1_analytic_mean,9545887,3724,3724,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,9905296,6549,6549,1,1,2257472.5,0.0,10372175.0
Centrale,1_analytic_mean,10325356,9833,9833,1,1,2257472.5,0.0,10372175.0
Maritime,1_analytic_mean,10004870,7318,7318,1,1,2257472.0,0.0,14643071.0
Plateaux,1_analytic_mean,9643202,4494,4494,1,1,2251371.5,0.0,7321535.0
Plateaux,1_analytic_mean,9799699,5722,5722,1,1,2251371.5,0.0,7321535.0
Plateaux,1_analytic_mean,9844785,6073,6073,1,1,2251371.5,0.0,7321535.0
Plateaux,1_analytic_mean,9863084,6216,6216,1,1,2251371.5,0.0,7321535.0
Plateaux,1_analytic_mean,10079153,7895,7895,1,1,2251371.5,0.0,7321535.0
Kara,1_analytic_mean,9114733,344,344,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9432510,2844,2844,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9498027,3351,3351,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9954630,6930,6930,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,10218913,8999,8999,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,10230873,9094,9094,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9757736,5397,5397,1,1,2251371.25,0.0,10372175.0
Kara,1_analytic_mean,9901792,6523,6523,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9164062,731,731,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9230807,1257,1257,1,1,2251371.25,0.0,10372175.0
Kara,1_analytic_mean,10298922,9628,9628,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9159193,694,694,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9417195,2726,2726,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9675915,4751,4751,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9124731,424,424,1,1,2251371.25,0.0,10372175.0
Kara,1_analytic_mean,9154241,655,655,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,9700114,4942,4942,1,1,2251371.25,0.0,10982303.0
Kara,1_analytic_mean,10144039,8410,8410,1,1,2251371.25,0.0,10982303.0
Plateaux,1_analytic_mean,9790520,5653,5653,1,1,2251371.0,0.0,11592431.0
Centrale,1_analytic_mean,9415869,2715,2715,1,1,2245270.5,0.0,10982303.0
Centrale,1_analytic_mean,9992026,7220,7220,1,1,2245270.5,0.0,10982303.0
Centrale,1_analytic_mean,9747363,5317,5317,1,1,2245270.5,0.0,10982303.0
Centrale,1_analytic_mean,9208610,1083,1083,1,1,2245270.5,0.0,10982303.0
Centrale,1_analytic_mean,9641355,4480,4480,1,1,2245270.5,0.0,10982303.0
Centrale,1_analytic_mean,9277982,1629,1629,1,1,2245270.0,0.0,10372175.0
Kara,1_analytic_mean,9671828,4718,4718,1,1,2245270.0,0.0,10372175.0
Maritime,1_analytic_mean,10314134,9746,9746,1,1,2239169.0,0.0,10982303.0
Plateaux,1_analytic_mean,9493971,3318,3318,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,9583694,4022,4022,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,9080840,79,79,1,1,2239169.0,0.0,6101279.0
Centrale,1_analytic_mean,9422489,2767,2767,1,1,2239169.0,0.0,10982303.0
Plateaux,1_analytic_mean,9794593,5684,5684,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,9351768,2207,2207,1,1,2239169.0,0.0,6101279.0
Kara,1_analytic_mean,9885662,6395,6395,1,1,2239169.0,0.0,11592431.0
Plateaux,1_analytic_mean,9508830,3432,3432,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,10330037,9871,9871,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,9683142,4809,4809,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,9713420,5045,5045,1,1,2239169.0,0.0,6101279.0
Plateaux,1_analytic_mean,10145084,8418,8418,1,1,2239169.0,0.0,6101279.0
Savanes,1_analytic_mean,9481948,3223,3223,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9583505,4021,4021,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9937955,6800,6800,1,1,2233067.75,0.0,9762047.0
Savanes,1_analytic_mean,10033686,7544,7544,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9464845,3093,3093,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9800228,5727,5727,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9459912,3055,3055,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9922539,6683,6683,1,1,2233067.75,0.0,9151919.0
Savanes,1_analytic_mean,9840006,6036,6036,1,1,2233067.5,0.0,8541791.0
Savanes,1_analytic_mean,9204045,1048,1048,1,1,2226966.5,0.0,10982303.0
Maritime,1_analytic_mean,9642245,4487,4487,1,1,2226966.5,0.0,12812687.0
Savanes,1_analytic_mean,10314294,9747,9747,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9793219,5673,5673,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,10117310,8198,8198,1,1,2226966.5,0.0,10982303.0
Savanes,1_analytic_mean,10136239,8347,8347,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9141541,557,557,1,1,2226966.5,0.0,6101279.0
Savanes,1_analytic_mean,9489189,3279,3279,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9951940,6909,6909,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,10035598,7558,7558,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,10209039,8921,8921,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,10287219,9535,9535,1,1,2226966.5,0.0,6101279.0
Savanes,1_analytic_mean,9082415,92,92,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9202504,1036,1036,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9520627,3527,3527,1,1,2226966.5,0.0,10982303.0
Savanes,1_analytic_mean,9622254,4327,4327,1,1,2226966.5,0.0,11592431.0
Savanes,1_analytic_mean,9563247,3860,3860,1,1,2226966.5,0.0,10982303.0
Kara,1_analytic_mean,10207688,8911,8911,1,1,2226966.25,0.0,11592431.0
Maritime,1_analytic_mean,10196696,8825,8825,1,1,2214763.25,0.0,9762047.0
Plateaux,1_analytic_mean,9932415,6756,6756,1,1,2208662.75,0.0,7931663.0
Centrale,1_analytic_mean,9318083,1943,1943,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9468909,3124,3124,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9900713,6514,6514,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,10104820,8099,8099,1,1,2202561.5,0.0,9762047.0
Maritime,1_analytic_mean,9349208,2187,2187,1,1,2202561.5,0.0,7931663.0
Centrale,1_analytic_mean,10069566,7822,7822,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,10129629,8293,8293,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,10147480,8437,8437,1,1,2202561.5,0.0,9762047.0
Maritime,1_analytic_mean,9141460,556,556,1,1,2202561.5,0.0,7931663.0
Centrale,1_analytic_mean,9621973,4325,4325,1,1,2202561.5,0.0,9762047.0
Centrale,1_analytic_mean,9657615,4608,4608,1,1,2202561.5,0.0,9762047.0
