countrycode,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
GH,1_analytic_mean,10273992,9433,9433,1,1,1316021632.0,0.0,4084176384.0
GH,1_analytic_mean,9352947,2217,2217,1,1,1308585344.0,0.0,4049360384.0
GH,1_analytic_mean,9367767,2335,2335,1,1,1306806784.0,0.0,4041577984.0
GH,1_analytic_mean,10325789,9836,9836,1,1,1111593600.0,0.0,3405673984.0
GH,1_analytic_mean,9370500,2357,2357,1,1,1063904448.0,0.0,3326211584.0
GH,1_analytic_mean,10092975,8005,8005,1,1,1011522816.0,0.0,3178755584.0
GH,1_analytic_mean,10162563,8554,8554,1,1,996725120.0,0.0,3107075584.0
GH,1_analytic_mean,10237246,9145,9145,1,1,957367232.0,0.0,2976208384.0
GH,1_analytic_mean,9872675,6291,6291,1,1,917204352.0,0.0,2942006784.0
GH,1_analytic_mean,9868803,6262,6262,1,1,882878464.0,0.0,2846569984.0
GH,1_analytic_mean,9202838,1038,1038,1,1,848880832.0,0.0,2703209984.0
GH,1_analytic_mean,9371956,2369,2369,1,1,827789696.0,0.0,2669008384.0
GH,1_analytic_mean,10149371,8452,8452,1,1,807955712.0,0.0,2664297984.0
GH,1_analytic_mean,9320292,1961,1961,1,1,792005440.0,0.0,2638493184.0
GH,1_analytic_mean,9256760,1460,1460,1,1,763253376.0,0.0,2526672384.0
GH,1_analytic_mean,10173199,8636,8636,1,1,729456960.0,0.0,2424477184.0
GH,1_analytic_mean,9760090,5414,5414,1,1,726730240.0,0.0,2395395584.0
GH,1_analytic_mean,9374085,2386,2386,1,1,726417088.0,0.0,2472809984.0
GH,1_analytic_mean,9748604,5326,5326,1,1,720393536.0,0.0,2414441984.0
GH,1_analytic_mean,9564220,3867,3867,1,1,703346560.0,0.0,2406045184.0
GH,1_analytic_mean,9827473,5936,5936,1,1,698832640.0,0.0,2383721984.0
GH,1_analytic_mean,9884095,6382,6382,1,1,697137280.0,0.0,2330064384.0
GH,1_analytic_mean,9845371,6077,6077,1,1,683945792.0,0.0,2224797184.0
GH,1_analytic_mean,9559556,3830,3830,1,1,675994560.0,0.0,2320643584.0
GH,1_analytic_mean,10100405,8063,8063,1,1,672758656.0,0.0,2319209984.0
GH,1_analytic_mean,9148477,609,609,1,1,667777984.0,0.0,2295862784.0
GH,1_analytic_mean,9863099,6216,6216,1,1,648211968.0,0.0,2217629184.0
GH,1_analytic_mean,9672014,4719,4719,1,1,636812928.0,0.0,2200221184.0
GH,1_analytic_mean,10057357,7729,7729,1,1,635896512.0,0.0,2195510784.0
GH,1_analytic_mean,10277804,9461,9461,1,1,631049472.0,0.0,2204726784.0
GH,1_analytic_mean,9134639,503,503,1,1,630727296.0,0.0,2178102784.0
GH,1_analytic_mean,9587820,4053,4053,1,1,624345792.0,0.0,2166429184.0
GH,1_analytic_mean,9494359,3321,3321,1,1,623937664.0,0.0,2176873984.0
GH,1_analytic_mean,9593476,4099,4099,1,1,603408704.0,0.0,2075702912.0
GH,1_analytic_mean,10016206,7407,7407,1,1,595589568.0,0.0,1973507712.0
GH,1_analytic_mean,10201353,8862,8862,1,1,588083264.0,0.0,1867830912.0
GH,1_analytic_mean,10290644,9562,9562,1,1,581487872.0,0.0,2067306112.0
GH,1_analytic_mean,9430393,2828,2828,1,1,580683904.0,0.0,1838749312.0
GH,1_analytic_mean,10190299,8773,8773,1,1,573949696.0,0.0,2002794112.0
GH,1_analytic_mean,10248145,9230,9230,1,1,569159104.0,0.0,2000131712.0
GH,1_analytic_mean,10170002,8610,8610,1,1,553867200.0,0.0,1950160512.0
GH,1_analytic_mean,10323770,9821,9821,1,1,548755776.0,0.0,1918826112.0
GH,1_analytic_mean,10008727,7348,7348,1,1,545954048.0,0.0,1938896512.0
GH,1_analytic_mean,10270672,9406,9406,1,1,536811200.0,0.0,1870698112.0
GH,1_analytic_mean,9890416,6432,6432,1,1,536335840.0,0.0,1919850112.0
GH,1_analytic_mean,9207559,1074,1074,1,1,530949376.0,0.0,1857590912.0
GH,1_analytic_mean,9463626,3082,3082,1,1,514637600.0,0.0,1872336512.0
GH,1_analytic_mean,10111618,8151,8151,1,1,512447008.0,0.0,1814378112.0
GH,1_analytic_mean,10043836,7621,7621,1,1,508717312.0,0.0,1747203712.0
GH,1_analytic_mean,9459400,3050,3050,1,1,507286368.0,0.0,1822160512.0
GH,1_analytic_mean,9769363,5487,5487,1,1,507052064.0,0.0,1840182912.0
GH,1_analytic_mean,9675381,4746,4746,1,1,506344288.0,0.0,1785091712.0
GH,1_analytic_mean,9084985,112,112,1,1,502878048.0,0.0,1728157312.0
GH,1_analytic_mean,9673875,4733,4733,1,1,500124608.0,0.0,1779152512.0
GH,1_analytic_mean,9278671,1635,1635,1,1,493780480.0,0.0,1694570112.0
GH,1_analytic_mean,9736566,5229,5229,1,1,491930848.0,0.0,1757034112.0
GH,1_analytic_mean,10112423,8158,8158,1,1,491714752.0,0.0,1756214912.0
GH,1_analytic_mean,9268337,1551,1551,1,1,489456192.0,0.0,1733277312.0
GH,1_analytic_mean,9335707,2083,2083,1,1,486708864.0,0.0,1795126912.0
GH,1_analytic_mean,10068032,7811,7811,1,1,480315584.0,0.0,1591146112.0
GH,1_analytic_mean,9891691,6443,6443,1,1,479560128.0,0.0,1521514112.0
GH,1_analytic_mean,10025351,7479,7479,1,1,479319424.0,0.0,1718122112.0
GH,1_analytic_mean,9725582,5142,5142,1,1,478949792.0,0.0,1721808512.0
GH,1_analytic_mean,9222927,1196,1196,1,1,477014176.0,0.0,1736758912.0
GH,1_analytic_mean,10114769,8176,8176,1,1,474508416.0,0.0,1709520512.0
GH,1_analytic_mean,9591460,4083,4083,1,1,465101728.0,0.0,1690883712.0
GH,1_analytic_mean,9488757,3274,3274,1,1,463873888.0,0.0,1680234112.0
GH,1_analytic_mean,9162220,717,717,1,1,463752800.0,0.0,1687606912.0
GH,1_analytic_mean,9263277,1512,1512,1,1,459020864.0,0.0,1650538112.0
GH,1_analytic_mean,9622306,4328,4328,1,1,448406880.0,0.0,1478506112.0
GH,1_analytic_mean,9376213,2403,2403,1,1,442106144.0,0.0,1598314112.0
GH,1_analytic_mean,10094933,8021,8021,1,1,441689824.0,0.0,983412800.0
GH,1_analytic_mean,10169773,8609,8609,1,1,434637376.0,0.0,1446966912.0
GH,1_analytic_mean,9904180,6540,6540,1,1,434289152.0,0.0,1492637312.0
GH,1_analytic_mean,9751766,5350,5350,1,1,432639904.0,0.0,1580496512.0
GH,1_analytic_mean,9722954,5122,5122,1,1,430775232.0,0.0,959276608.0
GH,1_analytic_mean,9956589,6946,6946,1,1,427704160.0,0.0,1434064512.0
GH,1_analytic_mean,9558055,3820,3820,1,1,427319168.0,0.0,1418499712.0
GH,1_analytic_mean,10057420,7730,7730,1,1,427220928.0,0.0,1513526912.0
GH,1_analytic_mean,10218387,8994,8994,1,1,423034496.0,0.0,1562474112.0
GH,1_analytic_mean,9933085,6761,6761,1,1,422936800.0,0.0,1530115712.0
GH,1_analytic_mean,9627795,4372,4372,1,1,421672032.0,0.0,1421571712.0
GH,1_analytic_mean,9732297,5194,5194,1,1,421542624.0,0.0,1551005312.0
GH,1_analytic_mean,9727987,5161,5161,1,1,420854048.0,0.0,1529296512.0
GH,1_analytic_mean,9707576,5000,5000,1,1,419006688.0,0.0,912231488.0
GH,1_analytic_mean,10016956,7413,7413,1,1,418678752.0,0.0,933708608.0
GH,1_analytic_mean,9387347,2490,2490,1,1,417878816.0,0.0,1407645312.0
GH,1_analytic_mean,9659974,4626,4626,1,1,416346784.0,0.0,1383274112.0
GH,1_analytic_mean,10291788,9572,9572,1,1,414829312.0,0.0,1536464512.0
GH,1_analytic_mean,10066888,7803,7803,1,1,413685856.0,0.0,899549760.0
GH,1_analytic_mean,9460697,3061,3061,1,1,413472544.0,0.0,922458688.0
GH,1_analytic_mean,10307586,9694,9694,1,1,413182080.0,0.0,921640512.0
GH,1_analytic_mean,9586383,4043,4043,1,1,413100640.0,0.0,918367808.0
GH,1_analytic_mean,9967740,7034,7034,1,1,412010816.0,0.0,1472157312.0
GH,1_analytic_mean,9989565,7201,7201,1,1,411732960.0,0.0,903027008.0
GH,1_analytic_mean,9817764,5863,5863,1,1,410918112.0,0.0,899140672.0
GH,1_analytic_mean,9911103,6596,6596,1,1,410825280.0,0.0,929208640.0
GH,1_analytic_mean,9905798,6552,6552,1,1,408783872.0,0.0,1481782912.0
GH,1_analytic_mean,9558240,3821,3821,1,1,408692832.0,0.0,902617920.0
GH,1_analytic_mean,9304451,1835,1835,1,1,408629504.0,0.0,1519875712.0
GH,1_analytic_mean,9877811,6333,6333,1,1,407677408.0,0.0,916731456.0
GH,1_analytic_mean,9288426,1709,1709,1,1,407294272.0,0.0,885231680.0
GH,1_analytic_mean,9288258,1708,1708,1,1,406847872.0,0.0,916117824.0
GH,1_analytic_mean,9337037,2094,2094,1,1,406701632.0,0.0,881958976.0
GH,1_analytic_mean,9258517,1474,1474,1,1,406272192.0,0.0,885027136.0
GH,1_analytic_mean,10104106,8094,8094,1,1,406127264.0,0.0,893004352.0
GH,1_analytic_mean,10346454,9998,9998,1,1,405786784.0,0.0,895254336.0
GH,1_analytic_mean,9258368,1473,1473,1,1,404400736.0,0.0,886049856.0
GH,1_analytic_mean,9076093,42,42,1,1,404129600.0,0.0,872345408.0
GH,1_analytic_mean,10271438,9413,9413,1,1,401656640.0,0.0,891981632.0
GH,1_analytic_mean,9632951,4412,4412,1,1,400926944.0,0.0,1434064512.0
GH,1_analytic_mean,10095070,8022,8022,1,1,400229696.0,0.0,848618304.0
GH,1_analytic_mean,9118706,376,376,1,1,399712256.0,0.0,1459459712.0
GH,1_analytic_mean,10023560,7467,7467,1,1,399613792.0,0.0,871936320.0
GH,1_analytic_mean,10183371,8718,8718,1,1,399318368.0,0.0,865595456.0
GH,1_analytic_mean,9634794,4427,4427,1,1,398695232.0,0.0,869686336.0
GH,1_analytic_mean,10293631,9587,9587,1,1,398309120.0,0.0,1526224512.0
GH,1_analytic_mean,9138889,537,537,1,1,398258880.0,0.0,867231808.0
GH,1_analytic_mean,10104253,8095,8095,1,1,396485856.0,0.0,871322688.0
GH,1_analytic_mean,9695211,4905,4905,1,1,396191872.0,0.0,857004608.0
GH,1_analytic_mean,10217280,8986,8986,1,1,395671424.0,0.0,1367299712.0
GH,1_analytic_mean,9507109,3420,3420,1,1,394702496.0,0.0,874595392.0
GH,1_analytic_mean,10267231,9381,9381,1,1,393912960.0,0.0,866004544.0
GH,1_analytic_mean,10080981,7910,7910,1,1,393561600.0,0.0,854140992.0
GH,1_analytic_mean,9744189,5292,5292,1,1,393345728.0,0.0,851891008.0
GH,1_analytic_mean,9190620,944,944,1,1,392059104.0,0.0,841459264.0
GH,1_analytic_mean,9746508,5309,5309,1,1,391165536.0,0.0,1471542912.0
GH,1_analytic_mean,9511689,3455,3455,1,1,390646080.0,0.0,1437136512.0
GH,1_analytic_mean,9744341,5293,5293,1,1,389619008.0,0.0,836959296.0
GH,1_analytic_mean,9857085,6171,6171,1,1,389005984.0,0.0,841459264.0
GH,1_analytic_mean,10307755,9695,9695,1,1,388834048.0,0.0,828163904.0
GH,1_analytic_mean,9530168,3605,3605,1,1,388341184.0,0.0,845141056.0
GH,1_analytic_mean,9190473,943,943,1,1,387815936.0,0.0,840845632.0
GH,1_analytic_mean,10072949,7848,7848,1,1,387578880.0,0.0,833482048.0
GH,1_analytic_mean,9596573,4124,4124,1,1,387263552.0,0.0,1442051712.0
GH,1_analytic_mean,9340044,2117,2117,1,1,387139136.0,0.0,826323008.0
GH,1_analytic_mean,9621362,4321,4321,1,1,387060224.0,0.0,834095680.0
GH,1_analytic_mean,9878450,6337,6337,1,1,386874720.0,0.0,836345664.0
GH,1_analytic_mean,9558398,3822,3822,1,1,386398560.0,0.0,815277632.0
GH,1_analytic_mean,9636024,4436,4436,1,1,384082720.0,0.0,810573120.0
GH,1_analytic_mean,10338259,9937,9937,1,1,384020608.0,0.0,838186560.0
GH,1_analytic_mean,9945399,6857,6857,1,1,383034752.0,0.0,1410512512.0
GH,1_analytic_mean,10070846,7832,7832,1,1,382904832.0,0.0,835936576.0
GH,1_analytic_mean,9802205,5741,5741,1,1,382300768.0,0.0,1454749312.0
GH,1_analytic_mean,10081140,7911,7911,1,1,382287584.0,0.0,811391296.0
GH,1_analytic_mean,9253711,1438,1438,1,1,381211680.0,0.0,1302173312.0
GH,1_analytic_mean,9227711,1234,1234,1,1,380933216.0,0.0,1264080512.0
GH,1_analytic_mean,9450086,2978,2978,1,1,380594368.0,0.0,1301558912.0
GH,1_analytic_mean,9723112,5123,5123,1,1,380586464.0,0.0,806891328.0
GH,1_analytic_mean,9596636,4125,4125,1,1,380585472.0,0.0,1391056512.0
GH,1_analytic_mean,9841460,6046,6046,1,1,380494144.0,0.0,1453110912.0
GH,1_analytic_mean,9076241,43,43,1,1,380418304.0,0.0,791345984.0
GH,1_analytic_mean,9804945,5762,5762,1,1,380170144.0,0.0,1403344512.0
GH,1_analytic_mean,10067046,7804,7804,1,1,379476768.0,0.0,804641344.0
GH,1_analytic_mean,9916023,6633,6633,1,1,379110496.0,0.0,818141248.0
GH,1_analytic_mean,10244196,9200,9200,1,1,378888416.0,0.0,806891328.0
GH,1_analytic_mean,9884726,6388,6388,1,1,378787424.0,0.0,804027712.0
GH,1_analytic_mean,9507281,3421,3421,1,1,378313536.0,0.0,795232320.0
GH,1_analytic_mean,9433487,2851,2851,1,1,376571008.0,0.0,804232256.0
GH,1_analytic_mean,9922026,6678,6678,1,1,376483360.0,0.0,1441642112.0
GH,1_analytic_mean,9241210,1341,1341,1,1,376065984.0,0.0,805664064.0
GH,1_analytic_mean,9673929,4734,4734,1,1,376042816.0,0.0,1355011712.0
GH,1_analytic_mean,9911256,6597,6597,1,1,375581664.0,0.0,796664128.0
GH,1_analytic_mean,9287497,1702,1702,1,1,375382688.0,0.0,787868736.0
GH,1_analytic_mean,9989746,7202,7202,1,1,375233248.0,0.0,789096000.0
GH,1_analytic_mean,9621521,4322,4322,1,1,375151104.0,0.0,796255040.0
GH,1_analytic_mean,10222651,9028,9028,1,1,374715712.0,0.0,1392285312.0
GH,1_analytic_mean,10271594,9414,9414,1,1,374340960.0,0.0,787868736.0
GH,1_analytic_mean,9586543,4044,4044,1,1,373943744.0,0.0,791755072.0
GH,1_analytic_mean,9205890,1062,1062,1,1,373710976.0,0.0,789096000.0
GH,1_analytic_mean,9795639,5692,5692,1,1,372848928.0,0.0,794209600.0
GH,1_analytic_mean,9855762,6160,6160,1,1,372285664.0,0.0,1378358912.0
GH,1_analytic_mean,9972623,7072,7072,1,1,371424992.0,0.0,1350710912.0
GH,1_analytic_mean,9663305,4651,4651,1,1,371268128.0,0.0,786641472.0
GH,1_analytic_mean,9856905,6170,6170,1,1,371205952.0,0.0,795641408.0
GH,1_analytic_mean,9460849,3062,3062,1,1,370523168.0,0.0,776823360.0
GH,1_analytic_mean,9337191,2095,2095,1,1,370258240.0,0.0,784186944.0
GH,1_analytic_mean,9359556,2270,2270,1,1,370232256.0,0.0,1395971712.0
GH,1_analytic_mean,9530330,3606,3606,1,1,369177440.0,0.0,774982464.0
GH,1_analytic_mean,9332609,2059,2059,1,1,368450560.0,0.0,777436992.0
GH,1_analytic_mean,10150555,8462,8462,1,1,368353152.0,0.0,1367094912.0
GH,1_analytic_mean,9115178,347,347,1,1,366158784.0,0.0,1336374912.0
GH,1_analytic_mean,10094264,8016,8016,1,1,365239776.0,0.0,762709824.0
GH,1_analytic_mean,10281008,9486,9486,1,1,365141056.0,0.0,774982464.0
GH,1_analytic_mean,9877968,6334,6334,1,1,364962912.0,0.0,771300672.0
GH,1_analytic_mean,9817956,5864,5864,1,1,364407488.0,0.0,777846080.0
GH,1_analytic_mean,9571757,3929,3929,1,1,364097088.0,0.0,765164352.0
GH,1_analytic_mean,9972563,7071,7071,1,1,363223200.0,0.0,1340880512.0
GH,1_analytic_mean,9308326,1867,1867,1,1,363011168.0,0.0,754732608.0
GH,1_analytic_mean,9139058,538,538,1,1,362072928.0,0.0,770891584.0
GH,1_analytic_mean,10267386,9382,9382,1,1,361667584.0,0.0,762096192.0
GH,1_analytic_mean,9695369,4906,4906,1,1,361478080.0,0.0,760255296.0
GH,1_analytic_mean,9291892,1736,1736,1,1,361347936.0,0.0,1344566912.0
GH,1_analytic_mean,9782942,5593,5593,1,1,360484768.0,0.0,757800768.0
GH,1_analytic_mean,10272685,9422,9422,1,1,359946432.0,0.0,1299306112.0
GH,1_analytic_mean,9507858,3425,3425,1,1,358829632.0,0.0,754323520.0
GH,1_analytic_mean,9106389,279,279,1,1,358150976.0,0.0,1321014912.0
GH,1_analytic_mean,9665586,4669,4669,1,1,356870432.0,0.0,1216157312.0
GH,1_analytic_mean,10346610,9999,9999,1,1,356243136.0,0.0,750846272.0
GH,1_analytic_mean,9111128,316,316,1,1,356003904.0,0.0,1167005312.0
GH,1_analytic_mean,10286604,9530,9530,1,1,355928224.0,0.0,1299101312.0
GH,1_analytic_mean,9536480,3653,3653,1,1,355500384.0,0.0,747778112.0
GH,1_analytic_mean,9446114,2947,2947,1,1,354101440.0,0.0,747982656.0
GH,1_analytic_mean,9340701,2122,2122,1,1,354047232.0,0.0,745528128.0
GH,1_analytic_mean,9634947,4428,4428,1,1,353613760.0,0.0,746141760.0
GH,1_analytic_mean,9850320,6117,6117,1,1,353123872.0,0.0,1270634112.0
GH,1_analytic_mean,10338414,9938,9938,1,1,353005920.0,0.0,749619008.0
GH,1_analytic_mean,10023730,7468,7468,1,1,350913792.0,0.0,734891840.0
GH,1_analytic_mean,9632718,4410,4410,1,1,350317696.0,0.0,1231926912.0
GH,1_analytic_mean,9197125,995,995,1,1,350059968.0,0.0,741437248.0
GH,1_analytic_mean,9713806,5048,5048,1,1,350028704.0,0.0,1342109312.0
GH,1_analytic_mean,9478663,3198,3198,1,1,349455712.0,0.0,735914560.0
GH,1_analytic_mean,9789193,5642,5642,1,1,349429664.0,0.0,1338218112.0
GH,1_analytic_mean,10036053,7562,7562,1,1,349027296.0,0.0,726710080.0
GH,1_analytic_mean,9779225,5563,5563,1,1,348435296.0,0.0,730596416.0
GH,1_analytic_mean,10222712,9029,9029,1,1,347981888.0,0.0,1257322112.0
GH,1_analytic_mean,10017118,7414,7414,1,1,347538784.0,0.0,735914560.0
GH,1_analytic_mean,10246223,9216,9216,1,1,346719520.0,0.0,729164608.0
GH,1_analytic_mean,9580063,3993,3993,1,1,345776032.0,0.0,1284150912.0
GH,1_analytic_mean,9368881,2345,2345,1,1,345155008.0,0.0,728346432.0
GH,1_analytic_mean,10203540,8878,8878,1,1,344786080.0,0.0,1314051712.0
GH,1_analytic_mean,9707754,5001,5001,1,1,344721312.0,0.0,735710016.0
GH,1_analytic_mean,9127298,444,444,1,1,344466304.0,0.0,1313846912.0
GH,1_analytic_mean,9240534,1336,1336,1,1,343386624.0,0.0,730596416.0
GH,1_analytic_mean,9653444,4574,4574,1,1,343241024.0,0.0,712187456.0
GH,1_analytic_mean,9656972,4603,4603,1,1,339562080.0,0.0,704210240.0
GH,1_analytic_mean,9317441,1938,1938,1,1,339389280.0,0.0,706255680.0
GH,1_analytic_mean,9213613,1121,1121,1,1,339101664.0,0.0,710346560.0
GH,1_analytic_mean,9740052,5258,5258,1,1,338787488.0,0.0,1240118912.0
GH,1_analytic_mean,9628018,4373,4373,1,1,338076864.0,0.0,1289475712.0
GH,1_analytic_mean,9452962,3000,3000,1,1,335646784.0,0.0,1259984512.0
GH,1_analytic_mean,9373858,2385,2385,1,1,335611136.0,0.0,1169053312.0
GH,1_analytic_mean,9961551,6983,6983,1,1,335359520.0,0.0,1270634112.0
GH,1_analytic_mean,9977633,7111,7111,1,1,334726304.0,0.0,762096192.0
GH,1_analytic_mean,9468200,3119,3119,1,1,333576384.0,0.0,801777728.0
GH,1_analytic_mean,10185087,8731,8731,1,1,332836096.0,0.0,1209808512.0
GH,1_analytic_mean,9588582,4060,4060,1,1,331474400.0,0.0,690505792.0
GH,1_analytic_mean,9748663,5327,5327,1,1,330236352.0,0.0,1201616512.0
GH,1_analytic_mean,9110615,312,312,1,1,330031872.0,0.0,1203664512.0
GH,1_analytic_mean,9212510,1112,1112,1,1,330019008.0,0.0,1474614912.0
GH,1_analytic_mean,10320406,9795,9795,1,1,329371648.0,0.0,1213699712.0
GH,1_analytic_mean,9743062,5282,5282,1,1,327757056.0,0.0,1260189312.0
GH,1_analytic_mean,9174999,820,820,1,1,326717600.0,0.0,1204278912.0
GH,1_analytic_mean,10115206,8181,8181,1,1,326618048.0,0.0,1132189312.0
GH,1_analytic_mean,10163048,8558,8558,1,1,325594272.0,0.0,1182365312.0
GH,1_analytic_mean,10071532,7837,7837,1,1,325568288.0,0.0,671892288.0
GH,1_analytic_mean,10233676,9117,9117,1,1,325342784.0,0.0,702369344.0
GH,1_analytic_mean,9749388,5333,5333,1,1,324784480.0,0.0,754118976.0
GH,1_analytic_mean,9381288,2442,2442,1,1,322965760.0,0.0,1223939712.0
GH,1_analytic_mean,9630530,4393,4393,1,1,322691360.0,0.0,1076278912.0
GH,1_analytic_mean,9521192,3531,3531,1,1,321460864.0,0.0,1124816512.0
GH,1_analytic_mean,10180040,8692,8692,1,1,319976608.0,0.0,1121334912.0
GH,1_analytic_mean,9912589,6607,6607,1,1,317408960.0,0.0,1157789312.0
GH,1_analytic_mean,9536303,3651,3651,1,1,316262976.0,0.0,1202845312.0
GH,1_analytic_mean,9602847,4176,4176,1,1,315042208.0,0.0,1188099712.0
GH,1_analytic_mean,9569609,3912,3912,1,1,312513024.0,0.0,760459840.0
GH,1_analytic_mean,9128017,451,451,1,1,312394592.0,0.0,1026980672.0
GH,1_analytic_mean,9595346,4114,4114,1,1,310952896.0,0.0,1145706112.0
GH,1_analytic_mean,10204729,8888,8888,1,1,308370272.0,0.0,1039253312.0
GH,1_analytic_mean,9738899,5248,5248,1,1,307870016.0,0.0,1146730112.0
GH,1_analytic_mean,9572563,3935,3935,1,1,306206208.0,0.0,680483136.0
GH,1_analytic_mean,9908274,6572,6572,1,1,306099744.0,0.0,1171306112.0
GH,1_analytic_mean,10004376,7313,7313,1,1,305995680.0,0.0,1128912512.0
GH,1_analytic_mean,10102937,8084,8084,1,1,304500192.0,0.0,1130550912.0
GH,1_analytic_mean,9832830,5980,5980,1,1,303815040.0,0.0,1042321472.0
GH,1_analytic_mean,9727411,5157,5157,1,1,303716448.0,0.0,983821888.0
GH,1_analytic_mean,10327492,9850,9850,1,1,303711328.0,0.0,1147754112.0
GH,1_analytic_mean,9484999,3247,3247,1,1,303249824.0,0.0,711982912.0
GH,1_analytic_mean,10207297,8908,8908,1,1,296546656.0,0.0,1063389504.0
GH,1_analytic_mean,9769425,5488,5488,1,1,296333920.0,0.0,1107613312.0
GH,1_analytic_mean,9383703,2462,2462,1,1,295321376.0,0.0,684778560.0
GH,1_analytic_mean,9823971,5910,5910,1,1,292897280.0,0.0,639983424.0
GH,1_analytic_mean,9330713,2045,2045,1,1,292391968.0,0.0,604597312.0
GH,1_analytic_mean,10001285,7288,7288,1,1,292238624.0,0.0,1108227712.0
GH,1_analytic_mean,9867377,6250,6250,1,1,292025664.0,0.0,1120515712.0
GH,1_analytic_mean,10011322,7370,7370,1,1,291052448.0,0.0,621369920.0
GH,1_analytic_mean,10138197,8363,8363,1,1,290134784.0,0.0,636915264.0
GH,1_analytic_mean,9523192,3547,3547,1,1,290084608.0,0.0,1103312512.0
GH,1_analytic_mean,9645885,4516,4516,1,1,289680096.0,0.0,926549568.0
GH,1_analytic_mean,10301653,9648,9648,1,1,289522272.0,0.0,1096758912.0
GH,1_analytic_mean,9114941,346,346,1,1,288965440.0,0.0,1055003200.0
GH,1_analytic_mean,9402494,2609,2609,1,1,288810816.0,0.0,1096554112.0
GH,1_analytic_mean,10296271,9608,9608,1,1,288608704.0,0.0,596006464.0
GH,1_analytic_mean,9646479,4520,4520,1,1,287636352.0,0.0,1106589312.0
GH,1_analytic_mean,9770907,5500,5500,1,1,287300032.0,0.0,632210752.0
GH,1_analytic_mean,9653324,4573,4573,1,1,287296992.0,0.0,622188096.0
GH,1_analytic_mean,9649543,4544,4544,1,1,287217152.0,0.0,721187392.0
GH,1_analytic_mean,9210550,1097,1097,1,1,286941024.0,0.0,610938176.0
GH,1_analytic_mean,9899872,6506,6506,1,1,286344800.0,0.0,1090000512.0
GH,1_analytic_mean,10074901,7862,7862,1,1,285651872.0,0.0,640597056.0
GH,1_analytic_mean,9707236,4996,4996,1,1,285562368.0,0.0,1027798848.0
GH,1_analytic_mean,9681733,4797,4797,1,1,285408544.0,0.0,1046821440.0
GH,1_analytic_mean,10037815,7575,7575,1,1,285206784.0,0.0,654096960.0
GH,1_analytic_mean,10177380,8669,8669,1,1,284330048.0,0.0,1084880512.0
GH,1_analytic_mean,10259063,9317,9317,1,1,283632096.0,0.0,605006400.0
GH,1_analytic_mean,9947460,6874,6874,1,1,282997408.0,0.0,618710848.0
GH,1_analytic_mean,9449420,2973,2973,1,1,282759136.0,0.0,609710912.0
GH,1_analytic_mean,9313806,1910,1910,1,1,282280672.0,0.0,598051904.0
GH,1_analytic_mean,9387086,2488,2488,1,1,282087008.0,0.0,656960576.0
GH,1_analytic_mean,9082750,95,95,1,1,282023648.0,0.0,1046003264.0
GH,1_analytic_mean,9724134,5130,5130,1,1,281973472.0,0.0,961117504.0
GH,1_analytic_mean,9257430,1466,1466,1,1,281514016.0,0.0,582302016.0
GH,1_analytic_mean,9717068,5074,5074,1,1,281440768.0,0.0,959890240.0
GH,1_analytic_mean,9335769,2084,2084,1,1,279578496.0,0.0,1052139584.0
GH,1_analytic_mean,9334108,2070,2070,1,1,279548448.0,0.0,1023912512.0
GH,1_analytic_mean,9726754,5152,5152,1,1,279354560.0,0.0,632619840.0
GH,1_analytic_mean,9090504,155,155,1,1,279257376.0,0.0,933504064.0
GH,1_analytic_mean,9420668,2753,2753,1,1,279211456.0,0.0,1017367104.0
GH,1_analytic_mean,9146600,595,595,1,1,278571168.0,0.0,700937536.0
GH,1_analytic_mean,9656486,4598,4598,1,1,277306304.0,0.0,1040889664.0
GH,1_analytic_mean,9544267,3712,3712,1,1,276720832.0,0.0,992617280.0
GH,1_analytic_mean,9265075,1527,1527,1,1,274837792.0,0.0,567370304.0
GH,1_analytic_mean,9270914,1572,1572,1,1,273835040.0,0.0,616869952.0
GH,1_analytic_mean,9680234,4786,4786,1,1,273344096.0,0.0,569006656.0
GH,1_analytic_mean,9097191,209,209,1,1,273098016.0,0.0,841663808.0
GH,1_analytic_mean,10030916,7522,7522,1,1,272826816.0,0.0,626483520.0
GH,1_analytic_mean,9614165,4265,4265,1,1,272457152.0,0.0,619733568.0
GH,1_analytic_mean,9343962,2147,2147,1,1,272305888.0,0.0,1043344192.0
GH,1_analytic_mean,9591527,4084,4084,1,1,272257856.0,0.0,1001208128.0
GH,1_analytic_mean,10066303,7799,7799,1,1,272033824.0,0.0,625256256.0
GH,1_analytic_mean,9524486,3558,3558,1,1,271930560.0,0.0,983208256.0
GH,1_analytic_mean,9716409,5069,5069,1,1,271859232.0,0.0,616256320.0
GH,1_analytic_mean,9116761,361,361,1,1,270223840.0,0.0,1012253504.0
GH,1_analytic_mean,9302502,1820,1820,1,1,270028736.0,0.0,1024526144.0
GH,1_analytic_mean,9225904,1219,1219,1,1,269971968.0,0.0,999162688.0
GH,1_analytic_mean,9560824,3841,3841,1,1,269012992.0,0.0,851686464.0
GH,1_analytic_mean,10274623,9439,9439,1,1,268596000.0,0.0,653892416.0
GH,1_analytic_mean,9887462,6409,6409,1,1,267716112.0,0.0,703187520.0
GH,1_analytic_mean,9690895,4870,4870,1,1,267465040.0,0.0,585370176.0
